Farm_ID,Current_Crop,Farm_Area(acres),Irrigation_Type,Soil_Type,Season,Previous_Crop_1,Previous_Crop_2,Previous_Crop_3,Rotation_Health_Score,Fertilizer_Used(tons),Pesticide_Used(kg),Water_Usage(cubic meters),Yield(tons),Organic_Matter_Content(%),Soil_pH,Chemical_Free_Days,Sustainability_Score,Fertilizer_Category,Pesticide_Category,Current_Fertilizer,Current_Pesticide,Sustainable_Recommendations
F3679,Soybean,450.93,Rain-fed,Sandy,Zaid,Soybean,Maize,Maize,55.0,10.0,3.84,50767.43,80.21,2.85,5.57,255,23.24,Chemical,Mixed,Urea,Integrated Pest Management,"{'fertilizer': 'Green Manure', 'transition_time': '3 months', 'expected_benefit': 'Improved soil health'}"
F3680,Wheat,251.17,Drip,Silty,Kharif,Wheat,Potato,Rice,52.5,5.34,3.26,42411.23,57.44,1.5,6.25,24,41.0,Chemical,Chemical,NPK,Synthetic Insecticides,"{'fertilizer': 'Green Manure', 'transition_time': '3 months', 'expected_benefit': 'Better water retention'}"
F3681,Potato,245.05,Drip,Silty,Zaid,Soybean,Maize,Potato,62.5,2.66,1.69,39591.47,46.36,3.38,6.14,37,63.69,Chemical,Mixed,DAP,Limited Chemical + Neem,"{'fertilizer': 'Green Manure', 'transition_time': '6 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F3682,Barley,331.54,Flood,Loamy,Rabi,Potato,Barley,Soybean,62.5,5.35,4.63,93476.37,52.9,4.14,5.89,173,22.27,Chemical,Mixed,Urea,Limited Chemical + Neem,"{'fertilizer': 'Vermicompost', 'transition_time': '3 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F3683,Sugarcane,245.46,Manual,Silty,Rabi,Potato,Sugarcane,Sugarcane,35.0,6.06,2.32,65909.28,80.86,1.71,5.95,252,39.94,Chemical,Chemical,Urea,Synthetic Insecticides,"{'fertilizer': 'Compost', 'transition_time': '3 months', 'expected_benefit': 'Improved soil health'}"
F3684,Soybean,335.16,Drip,Loamy,Kharif,Soybean,Maize,Maize,55.0,4.99,2.72,58333.42,59.57,1.38,6.19,241,41.68,Organic,Organic,Bio-fertilizer,Herbal Pesticides,"{'fertilizer': 'Bio-fertilizer', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3685,Sugarcane,81.16,Drip,Clay,Kharif,Wheat,Sugarcane,Potato,52.5,1.18,1.18,11830.74,36.49,2.85,7.29,3,82.98,Mixed,Chemical,DAP + Vermicompost,Synthetic Insecticides,"{'fertilizer': 'DAP + Vermicompost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3686,Wheat,381.1,Rain-fed,Clay,Rabi,Wheat,Potato,Rice,52.5,10.0,5.0,40498.44,109.98,3.43,6.26,7,19.51,Organic,Chemical,Compost,Synthetic Insecticides,"{'fertilizer': 'Compost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3687,Rice,356.05,Drip,Peaty,Zaid,Legumes,Wheat,Wheat,62.5,8.94,3.82,45774.6,85.91,3.7,7.08,342,27.69,Chemical,Chemical,DAP,Chemical Herbicides,"{'fertilizer': 'Bio-fertilizer', 'transition_time': '3 months', 'expected_benefit': 'Better water retention'}"
F3688,Carrot,346.9,Manual,Sandy,Zaid,Maize,Soybean,Wheat,80.0,7.37,1.41,90088.57,156.42,4.75,6.87,361,40.45,Chemical,Chemical,Urea,Chemical Herbicides,"{'fertilizer': 'Green Manure', 'transition_time': '3 months', 'expected_benefit': 'Improved soil health'}"
F3689,Cotton,93.9,Rain-fed,Peaty,Kharif,Maize,Cotton,Maize,35.0,0.9,1.31,9729.18,13.35,1.03,6.88,232,83.63,Mixed,Chemical,Urea + Compost,Chemical Herbicides,"{'fertilizer': 'Urea + Compost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3690,Barley,358.79,Rain-fed,Sandy,Zaid,Barley,Barley,Potato,35.0,6.98,2.36,41142.42,80.76,3.47,7.31,305,43.86,Chemical,Mixed,DAP,Limited Chemical + Neem,"{'fertilizer': 'Compost', 'transition_time': '6 months', 'expected_benefit': 'Improved soil health'}"
F3691,Barley,351.34,Sprinkler,Sandy,Rabi,Potato,Barley,Soybean,62.5,9.93,2.91,69721.63,71.67,3.19,6.56,245,26.62,Mixed,Chemical,NPK + Bio-fertilizer,Chemical Herbicides,"{'fertilizer': 'NPK + Bio-fertilizer', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3692,Soybean,425.36,Rain-fed,Loamy,Zaid,Maize,Wheat,Soybean,72.5,9.13,3.83,43881.57,62.5,2.43,6.96,257,28.02,Chemical,Chemical,Urea,Synthetic Insecticides,"{'fertilizer': 'Green Manure', 'transition_time': '3 months', 'expected_benefit': 'Better water retention'}"
F3693,Carrot,416.71,Drip,Loamy,Rabi,Maize,Carrot,Maize,35.0,9.1,3.37,68830.44,122.69,2.81,6.07,239,24.68,Mixed,Chemical,Urea + Compost,Chemical Herbicides,"{'fertilizer': 'Urea + Compost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3694,Carrot,243.07,Sprinkler,Loamy,Kharif,Soybean,Maize,Carrot,62.5,6.44,3.67,42452.79,75.04,1.11,6.71,84,35.04,Organic,Chemical,Compost,Chemical Herbicides,"{'fertilizer': 'Compost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3695,Barley,486.31,Rain-fed,Silty,Zaid,Soybean,Maize,Potato,80.0,8.13,4.42,44517.59,106.31,4.23,5.96,197,26.81,Chemical,Mixed,MOP,Integrated Pest Management,"{'fertilizer': 'Compost', 'transition_time': '6 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F3696,Sugarcane,164.68,Rain-fed,Peaty,Rabi,Sugarcane,Sugarcane,Potato,35.0,1.81,1.43,15471.59,83.0,2.85,7.3,45,77.57,Organic,Chemical,Compost,Chemical Herbicides,"{'fertilizer': 'Compost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3697,Carrot,380.08,Rain-fed,Loamy,Rabi,Soybean,Soybean,Soybean,65.0,8.54,3.49,39410.1,119.01,4.88,6.7,23,32.52,Organic,Organic,Vermicompost,Neem Extract,"{'fertilizer': 'Vermicompost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3698,Maize,413.85,Manual,Silty,Rabi,Potato,Wheat,Maize,52.5,5.22,3.6,116289.62,176.44,4.88,6.84,138,25.4,Mixed,Chemical,DAP + Vermicompost,Chemical Fungicides,"{'fertilizer': 'DAP + Vermicompost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3699,Cotton,181.66,Drip,Clay,Zaid,Cotton,Cotton,Wheat,35.0,1.86,2.41,28028.91,22.07,3.03,7.05,314,64.01,Chemical,Chemical,MOP,Synthetic Insecticides,"{'fertilizer': 'Green Manure', 'transition_time': '6 months', 'expected_benefit': 'Better water retention'}"
F3700,Sugarcane,67.0,Sprinkler,Peaty,Zaid,Soybean,Soybean,Soybean,65.0,1.17,0.58,14914.69,21.71,2.0,5.81,17,87.25,Chemical,Mixed,MOP,Integrated Pest Management,"{'fertilizer': 'Bio-fertilizer', 'transition_time': '3 months', 'expected_benefit': 'Better water retention'}"
F3701,Rice,379.03,Drip,Silty,Kharif,Legumes,Rice,Rice,45.0,7.02,4.82,54828.39,89.03,2.1,6.88,158,24.65,Mixed,Chemical,NPK + Bio-fertilizer,Chemical Fungicides,"{'fertilizer': 'NPK + Bio-fertilizer', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3702,Carrot,101.67,Drip,Sandy,Zaid,Carrot,Wheat,Maize,52.5,3.0,1.32,16113.42,40.15,2.32,6.99,211,74.04,Chemical,Chemical,MOP,Chemical Herbicides,"{'fertilizer': 'Green Manure', 'transition_time': '6 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F3703,Maize,83.62,Rain-fed,Sandy,Zaid,Soybean,Wheat,Potato,80.0,2.8,1.15,8594.89,37.67,3.14,5.91,196,78.87,Chemical,Chemical,DAP,Synthetic Insecticides,"{'fertilizer': 'Compost', 'transition_time': '6 months', 'expected_benefit': 'Improved soil health'}"
F3704,Soybean,454.82,Rain-fed,Loamy,Rabi,Soybean,Soybean,Maize,65.0,10.0,3.2,45183.67,107.4,4.63,5.86,360,29.01,Chemical,Mixed,Urea,Integrated Pest Management,"{'fertilizer': 'Vermicompost', 'transition_time': '3 months', 'expected_benefit': 'Better water retention'}"
F3705,Barley,429.03,Flood,Peaty,Rabi,Barley,Barley,Barley,17.5,10.0,5.0,147424.08,65.4,4.11,7.33,5,3.69,Organic,Chemical,Green Manure,Synthetic Insecticides,"{'fertilizer': 'Green Manure', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3706,Barley,474.02,Manual,Peaty,Zaid,Maize,Barley,Barley,35.0,10.0,5.0,128994.71,98.84,3.21,5.51,132,4.4,Chemical,Chemical,MOP,Chemical Herbicides,"{'fertilizer': 'Bio-fertilizer', 'transition_time': '3 months', 'expected_benefit': 'Better water retention'}"
F3707,Potato,272.76,Drip,Sandy,Zaid,Maize,Maize,Maize,35.0,4.64,1.53,32992.21,76.12,1.16,6.83,313,61.01,Chemical,Chemical,MOP,Synthetic Insecticides,"{'fertilizer': 'Vermicompost', 'transition_time': '3 months', 'expected_benefit': 'Better water retention'}"
F3708,Carrot,333.9,Drip,Silty,Zaid,Carrot,Carrot,Maize,35.0,7.73,3.88,42446.88,150.66,4.56,6.64,277,30.8,Mixed,Mixed,Urea + Compost,Integrated Pest Management,"{'fertilizer': 'Urea + Compost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3709,Sugarcane,26.32,Manual,Silty,Rabi,Soybean,Soybean,Potato,72.5,0.59,0.59,6400.95,10.38,4.96,5.72,186,92.16,Organic,Chemical,Vermicompost,Chemical Fungicides,"{'fertilizer': 'Vermicompost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3710,Tomato,302.12,Sprinkler,Silty,Rabi,Tomato,Maize,Tomato,35.0,6.29,2.82,52462.57,170.53,4.55,6.38,338,38.19,Chemical,Mixed,NPK,Integrated Pest Management,"{'fertilizer': 'Green Manure', 'transition_time': '6 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F3711,Tomato,281.12,Manual,Loamy,Zaid,Maize,Soybean,Soybean,72.5,8.83,1.96,56665.01,92.89,2.35,7.49,217,39.41,Organic,Chemical,Compost,Chemical Fungicides,"{'fertilizer': 'Compost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3712,Barley,348.75,Rain-fed,Sandy,Zaid,Maize,Barley,Barley,35.0,6.57,2.62,37161.66,58.1,3.88,5.62,199,43.98,Chemical,Chemical,Urea,Chemical Fungicides,"{'fertilizer': 'Bio-fertilizer', 'transition_time': '3 months', 'expected_benefit': 'Improved soil health'}"
F3713,Soybean,74.17,Drip,Clay,Kharif,Wheat,Rice,Rice,62.5,0.67,0.83,9727.26,16.1,1.21,7.44,156,88.53,Organic,Chemical,Green Manure,Synthetic Insecticides,"{'fertilizer': 'Green Manure', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3714,Potato,348.46,Manual,Peaty,Kharif,Soybean,Wheat,Soybean,72.5,5.66,4.24,94941.3,90.04,4.43,7.26,265,22.73,Chemical,Chemical,DAP,Chemical Herbicides,"{'fertilizer': 'Green Manure', 'transition_time': '3 months', 'expected_benefit': 'Improved soil health'}"
F3715,Wheat,88.27,Flood,Silty,Kharif,Wheat,Soybean,Wheat,45.0,0.57,0.54,23639.26,26.63,2.08,7.08,218,86.52,Mixed,Chemical,DAP + Vermicompost,Chemical Herbicides,"{'fertilizer': 'DAP + Vermicompost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3716,Potato,261.27,Rain-fed,Sandy,Kharif,Potato,Potato,Potato,17.5,4.87,1.87,26594.58,84.81,4.66,6.92,349,59.7,Chemical,Chemical,NPK,Chemical Fungicides,"{'fertilizer': 'Bio-fertilizer', 'transition_time': '3 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F3717,Rice,143.49,Flood,Peaty,Kharif,Legumes,Wheat,Wheat,62.5,4.3,0.98,38339.7,41.25,2.31,6.63,61,65.03,Chemical,Chemical,MOP,Synthetic Insecticides,"{'fertilizer': 'Compost', 'transition_time': '6 months', 'expected_benefit': 'Improved soil health'}"
F3718,Potato,262.73,Flood,Silty,Rabi,Soybean,Maize,Maize,62.5,3.2,3.72,75779.93,64.23,1.1,5.76,130,36.54,Mixed,Chemical,Urea + Compost,Chemical Herbicides,"{'fertilizer': 'Urea + Compost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3719,Maize,227.37,Drip,Silty,Kharif,Potato,Soybean,Maize,62.5,3.27,1.9,28631.9,99.64,4.82,5.68,339,63.93,Chemical,Mixed,MOP,Integrated Pest Management,"{'fertilizer': 'Green Manure', 'transition_time': '3 months', 'expected_benefit': 'Better water retention'}"
F3720,Potato,437.2,Flood,Sandy,Kharif,Maize,Wheat,Soybean,80.0,9.73,4.42,143396.68,127.39,3.71,6.61,112,9.81,Mixed,Mixed,Urea + Compost,Integrated Pest Management,"{'fertilizer': 'Urea + Compost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3721,Cotton,25.0,Drip,Clay,Zaid,Soybean,Maize,Cotton,62.5,1.19,0.1,3293.52,3.96,4.71,7.22,286,95.31,Chemical,Chemical,MOP,Synthetic Insecticides,"{'fertilizer': 'Bio-fertilizer', 'transition_time': '6 months', 'expected_benefit': 'Improved soil health'}"
F3722,Barley,151.12,Manual,Clay,Rabi,Barley,Maize,Soybean,62.5,0.5,0.71,31760.17,22.11,4.52,6.04,109,83.01,Organic,Organic,Green Manure,Neem Extract,"{'fertilizer': 'Green Manure', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3723,Potato,346.82,Drip,Clay,Kharif,Potato,Maize,Potato,35.0,8.98,4.77,60287.3,101.68,3.58,5.81,9,19.75,Chemical,Chemical,MOP,Chemical Fungicides,"{'fertilizer': 'Vermicompost', 'transition_time': '3 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F3724,Rice,457.78,Sprinkler,Clay,Rabi,Maize,Legumes,Legumes,72.5,10.0,4.98,80833.51,161.18,4.91,6.97,214,11.43,Chemical,Chemical,NPK,Chemical Herbicides,"{'fertilizer': 'Compost', 'transition_time': '6 months', 'expected_benefit': 'Better water retention'}"
F3725,Tomato,339.35,Manual,Clay,Rabi,Maize,Tomato,Maize,35.0,4.45,2.09,92246.84,168.91,4.87,6.54,292,42.25,Chemical,Chemical,MOP,Synthetic Insecticides,"{'fertilizer': 'Bio-fertilizer', 'transition_time': '3 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F3726,Wheat,232.28,Manual,Silty,Kharif,Potato,Rice,Rice,52.5,5.2,1.75,66777.98,44.35,1.58,6.07,331,47.73,Chemical,Organic,Urea,Neem Extract,"{'fertilizer': 'Bio-fertilizer', 'transition_time': '6 months', 'expected_benefit': 'Better water retention'}"
F3727,Maize,130.54,Sprinkler,Loamy,Rabi,Soybean,Maize,Potato,62.5,2.54,1.3,28816.44,40.37,1.37,7.29,60,71.46,Mixed,Chemical,Urea + Compost,Chemical Fungicides,"{'fertilizer': 'Urea + Compost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3728,Soybean,417.3,Manual,Clay,Rabi,Rice,Rice,Soybean,55.0,10.0,5.0,95191.33,78.9,1.38,7.25,319,7.43,Mixed,Chemical,DAP + Vermicompost,Chemical Herbicides,"{'fertilizer': 'DAP + Vermicompost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3729,Rice,393.12,Rain-fed,Peaty,Zaid,Wheat,Maize,Maize,52.5,6.44,5.0,45234.57,91.84,4.99,6.33,30,26.15,Chemical,Chemical,DAP,Chemical Herbicides,"{'fertilizer': 'Vermicompost', 'transition_time': '3 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F3730,Sugarcane,10.65,Flood,Loamy,Rabi,Sugarcane,Sugarcane,Potato,35.0,0.5,0.3,3548.77,4.81,3.09,6.0,182,96.47,Chemical,Organic,DAP,Neem Extract,"{'fertilizer': 'Green Manure', 'transition_time': '3 months', 'expected_benefit': 'Improved soil health'}"
F3731,Rice,272.06,Flood,Loamy,Zaid,Legumes,Wheat,Maize,80.0,5.98,1.78,74977.1,101.58,2.71,7.36,100,43.4,Chemical,Chemical,MOP,Chemical Herbicides,"{'fertilizer': 'Green Manure', 'transition_time': '6 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F3732,Sugarcane,433.23,Drip,Loamy,Zaid,Wheat,Potato,Sugarcane,52.5,5.14,3.91,71822.25,179.29,2.49,5.84,229,30.02,Chemical,Chemical,DAP,Chemical Herbicides,"{'fertilizer': 'Compost', 'transition_time': '3 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F3733,Wheat,190.13,Flood,Loamy,Kharif,Potato,Rice,Potato,52.5,6.11,1.8,46333.8,59.04,4.68,6.86,296,49.67,Chemical,Chemical,NPK,Synthetic Insecticides,"{'fertilizer': 'Vermicompost', 'transition_time': '6 months', 'expected_benefit': 'Improved soil health'}"
F3734,Potato,248.42,Rain-fed,Clay,Rabi,Maize,Potato,Potato,35.0,3.17,2.52,27913.1,51.87,1.22,7.39,127,58.72,Chemical,Mixed,DAP,Limited Chemical + Neem,"{'fertilizer': 'Green Manure', 'transition_time': '3 months', 'expected_benefit': 'Better water retention'}"
F3735,Sugarcane,420.58,Flood,Loamy,Zaid,Sugarcane,Potato,Sugarcane,35.0,10.0,4.24,122439.41,211.17,1.38,6.51,115,9.69,Mixed,Organic,Urea + Compost,Biological Control,"{'fertilizer': 'Urea + Compost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3736,Barley,325.94,Drip,Silty,Kharif,Soybean,Barley,Potato,62.5,5.61,5.0,57026.82,46.15,1.46,6.21,316,25.19,Chemical,Chemical,Urea,Chemical Fungicides,"{'fertilizer': 'Green Manure', 'transition_time': '3 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F3737,Barley,195.5,Rain-fed,Loamy,Rabi,Potato,Potato,Maize,52.5,3.64,1.21,21618.38,38.65,3.44,6.92,186,71.23,Chemical,Chemical,Urea,Chemical Fungicides,"{'fertilizer': 'Vermicompost', 'transition_time': '3 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F3738,Tomato,489.75,Drip,Peaty,Kharif,Soybean,Wheat,Soybean,72.5,9.24,4.24,63950.35,219.35,2.34,6.18,207,20.49,Chemical,Chemical,DAP,Chemical Herbicides,"{'fertilizer': 'Vermicompost', 'transition_time': '6 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F3739,Maize,405.32,Flood,Silty,Kharif,Maize,Wheat,Maize,35.0,8.7,2.7,139815.87,153.37,1.93,5.58,157,21.99,Chemical,Chemical,NPK,Chemical Fungicides,"{'fertilizer': 'Compost', 'transition_time': '3 months', 'expected_benefit': 'Better water retention'}"
F3740,Cotton,277.8,Sprinkler,Loamy,Kharif,Cotton,Maize,Cotton,35.0,5.52,2.59,65272.2,42.35,1.91,5.64,190,39.42,Chemical,Chemical,MOP,Synthetic Insecticides,"{'fertilizer': 'Bio-fertilizer', 'transition_time': '3 months', 'expected_benefit': 'Improved soil health'}"
F3741,Sugarcane,240.25,Drip,Sandy,Zaid,Wheat,Soybean,Potato,80.0,6.86,3.28,35281.69,89.74,4.3,6.63,130,39.1,Chemical,Organic,Urea,Herbal Pesticides,"{'fertilizer': 'Green Manure', 'transition_time': '6 months', 'expected_benefit': 'Better water retention'}"
F3742,Maize,216.72,Sprinkler,Peaty,Rabi,Potato,Maize,Maize,35.0,6.23,1.23,41621.57,96.55,4.6,6.93,118,55.94,Organic,Organic,Green Manure,Herbal Pesticides,"{'fertilizer': 'Green Manure', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3743,Maize,136.09,Drip,Sandy,Rabi,Wheat,Soybean,Soybean,72.5,1.53,0.99,17649.1,50.06,3.52,7.11,182,81.58,Chemical,Chemical,MOP,Chemical Fungicides,"{'fertilizer': 'Green Manure', 'transition_time': '6 months', 'expected_benefit': 'Improved soil health'}"
F3744,Cotton,232.19,Rain-fed,Peaty,Zaid,Cotton,Maize,Wheat,52.5,2.67,1.74,21822.71,36.22,3.92,6.16,190,69.52,Chemical,Chemical,NPK,Synthetic Insecticides,"{'fertilizer': 'Green Manure', 'transition_time': '6 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F3745,Potato,194.28,Manual,Sandy,Kharif,Potato,Potato,Soybean,45.0,6.05,2.2,44730.79,60.7,2.1,7.18,121,46.61,Chemical,Chemical,NPK,Chemical Fungicides,"{'fertilizer': 'Compost', 'transition_time': '3 months', 'expected_benefit': 'Improved soil health'}"
F3746,Maize,366.59,Rain-fed,Peaty,Kharif,Wheat,Wheat,Potato,52.5,3.65,2.66,30711.77,94.05,3.13,6.93,228,54.9,Organic,Chemical,Bio-fertilizer,Chemical Fungicides,"{'fertilizer': 'Bio-fertilizer', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F3747,Maize,125.21,Flood,Sandy,Rabi,Wheat,Wheat,Potato,52.5,1.31,1.9,33395.03,43.5,2.56,6.54,83,68.77,Chemical,Chemical,MOP,Chemical Herbicides,"{'fertilizer': 'Green Manure', 'transition_time': '6 months', 'expected_benefit': 'Better water retention'}"
F3748,Potato,227.03,Manual,Silty,Rabi,Maize,Maize,Wheat,52.5,5.15,1.37,45585.33,61.41,2.75,6.1,95,56.39,Chemical,Chemical,Urea,Chemical Fungicides,"{'fertilizer': 'Bio-fertilizer', 'transition_time': '3 months', 'expected_benefit': 'Improved soil health'}"
F3749,Wheat,301.76,Drip,Loamy,Zaid,Wheat,Potato,Potato,35.0,3.07,4.05,37721.04,87.29,2.06,5.73,36,44.96,Chemical,Mixed,MOP,Integrated Pest Management,"{'fertilizer': 'Green Manure', 'transition_time': '6 months', 'expected_benefit': 'Improved soil health'}"
F3750,Tomato,476.59,Drip,Peaty,Kharif,Soybean,Tomato,Maize,62.5,6.67,4.48,57582.65,247.05,1.05,6.85,230,26.16,Chemical,Chemical,Urea,Chemical Herbicides,"{'fertilizer': 'Green Manure', 'transition_time': '3 months', 'expected_benefit': 'Improved soil health'}"
F3751,Carrot,367.0,Rain-fed,Loamy,Zaid,Soybean,Maize,Carrot,62.5,7.18,2.91,43882.4,137.89,4.53,6.31,182,38.0,Chemical,Chemical,Urea,Chemical Fungicides,"{'fertilizer': 'Compost', 'transition_time': '3 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F3752,Barley,302.07,Rain-fed,Peaty,Zaid,Potato,Potato,Potato,35.0,2.17,2.2,31936.82,66.04,2.98,5.99,207,63.52,Chemical,Chemical,Urea,Chemical Fungicides,"{'fertilizer': 'Vermicompost', 'transition_time': '6 months', 'expected_benefit': 'Better water retention'}"
F3753,Maize,310.85,Manual,Sandy,Zaid,Wheat,Wheat,Soybean,62.5,3.9,4.33,78627.35,121.1,4.74,6.17,46,30.41,Chemical,Mixed,DAP,Integrated Pest Management,"{'fertilizer': 'Green Manure', 'transition_time': '3 months', 'expected_benefit': 'Improved soil health'}"
F3754,Maize,337.85,Sprinkler,Sandy,Rabi,Wheat,Soybean,Maize,62.5,6.94,4.88,79151.8,125.36,4.24,5.73,271,19.16,Chemical,Chemical,DAP,Chemical Fungicides,"{'fertilizer': 'Vermicompost', 'transition_time': '6 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F3755,Cotton,127.85,Manual,Sandy,Kharif,Soybean,Maize,Cotton,62.5,3.52,1.61,29336.54,16.54,2.88,5.64,267,65.4,Chemical,Organic,DAP,Biological Control,"{'fertilizer': 'Vermicompost', 'transition_time': '3 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F3756,Rice,412.67,Drip,Loamy,Kharif,Rice,Rice,Maize,35.0,3.97,2.64,73991.6,153.98,2.18,5.51,205,42.02,Chemical,Chemical,DAP,Chemical Herbicides,"{'fertilizer': 'Bio-fertilizer', 'transition_time': '6 months', 'expected_benefit': 'Improved soil health'}"
F3757,Barley,13.27,Flood,Sandy,Kharif,Barley,Barley,Barley,17.5,0.5,0.3,3562.07,3.21,4.05,6.36,45,96.47,Chemical,Chemical,Urea,Chemical Herbicides,"{'fertilizer': 'Green Manure', 'transition_time': '6 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F3758,Potato,385.39,Manual,Peaty,Rabi,Maize,Soybean,Maize,62.5,9.74,3.65,112230.26,85.86,2.48,6.0,218,15.44,Chemical,Organic,MOP,Neem Extract,"{'fertilizer': 'Compost', 'transition_time': '3 months', 'expected_benefit': 'Improved soil health'}"
